(Worker_TP4_EP4 pid=754855) WARNING 09-20 18:31:19 [model_runner_v1.py:269] ITEM_TRACE steps=8 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:4'), 8, 329.576, 99.459), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:4'), 8, 0.83, 0.15), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 64, 0.49, 0.011), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 64, 0.184, 0.005), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 8, 0.059, 0.009), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 3, 0.012, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 3, 0.008, 0.003)]
(Worker_TP0_EP0 pid=754594) WARNING 09-20 18:31:28 [model_runner_v1.py:269] ITEM_TRACE steps=112 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:0'), 110, 814.539, 130.068), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:0'), 110, 6.728, 0.117), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 880, 5.33, 0.011), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 880, 2.49, 0.014), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 110, 0.64, 0.007), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.019, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.013, 0.003)]
(Worker_TP1_EP1 pid=754640) WARNING 09-20 18:31:28 [model_runner_v1.py:269] ITEM_TRACE steps=112 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:1'), 110, 780.902, 131.042), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:1'), 110, 7.396, 0.213), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 880, 5.742, 0.018), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 880, 2.644, 0.05), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 110, 0.647, 0.017), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.018, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.013, 0.003)]
(Worker_TP5_EP5 pid=754927) WARNING 09-20 18:31:28 [model_runner_v1.py:269] ITEM_TRACE steps=112 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:5'), 110, 332.342, 98.829), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:5'), 110, 8.309, 0.272), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 880, 6.48, 0.021), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 880, 2.658, 0.012), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 110, 0.741, 0.009), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.021, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.015, 0.003)]
(Worker_TP6_EP6 pid=754999) WARNING 09-20 18:31:28 [model_runner_v1.py:269] ITEM_TRACE steps=112 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:6'), 110, 371.131, 95.346), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:6'), 110, 8.042, 0.243), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 880, 6.547, 0.039), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 880, 2.573, 0.008), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 110, 0.722, 0.008), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.021, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.012, 0.003)]
(Worker_TP3_EP3 pid=754783) WARNING 09-20 18:31:28 [model_runner_v1.py:269] ITEM_TRACE steps=112 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:3'), 110, 323.093, 97.453), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:3'), 110, 8.14, 0.238), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 880, 6.691, 0.023), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 880, 2.567, 0.007), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 110, 0.76, 0.01), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.022, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.014, 0.003)]
(Worker_TP7_EP7 pid=755071) WARNING 09-20 18:31:28 [model_runner_v1.py:269] ITEM_TRACE steps=112 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:7'), 110, 308.502, 94.33), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:7'), 110, 7.892, 0.223), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 880, 6.577, 0.02), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 880, 2.541, 0.008), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 110, 0.748, 0.009), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.021, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.013, 0.003)]
(Worker_TP4_EP4 pid=754855) WARNING 09-20 18:31:28 [model_runner_v1.py:269] ITEM_TRACE steps=112 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:4'), 110, 384.358, 99.459), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:4'), 110, 7.955, 0.15), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 880, 6.337, 0.017), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 880, 2.453, 0.013), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 110, 0.753, 0.009), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.019, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.013, 0.003)]
(Worker_TP2_EP2 pid=754711) WARNING 09-20 18:31:28 [model_runner_v1.py:269] ITEM_TRACE steps=112 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:2'), 110, 294.286, 90.422), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:2'), 110, 7.564, 0.185), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 880, 6.535, 0.02), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 880, 2.533, 0.007), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 110, 0.753, 0.016), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.02, 0.005), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.013, 0.003)]
(Worker_TP1_EP1 pid=754640) WARNING 09-20 18:33:04 [model_runner_v1.py:269] ITEM_TRACE steps=120 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:1'), 117, 1292.784, 135.524), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:1'), 117, 8.165, 0.213), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 936, 6.243, 0.04), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 936, 2.858, 0.05), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 117, 0.691, 0.017), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.018, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.013, 0.003)]
(Worker_TP6_EP6 pid=754999) WARNING 09-20 18:33:04 [model_runner_v1.py:269] ITEM_TRACE steps=120 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:6'), 117, 727.128, 103.197), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:6'), 117, 8.674, 0.243), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 936, 6.967, 0.039), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 936, 2.738, 0.008), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 117, 0.771, 0.008), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.021, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.012, 0.003)]
(Worker_TP0_EP0 pid=754594) WARNING 09-20 18:33:04 [model_runner_v1.py:269] ITEM_TRACE steps=120 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:0'), 117, 1348.626, 139.752), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:0'), 117, 7.292, 0.117), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 936, 5.677, 0.011), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 936, 2.654, 0.014), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 117, 0.681, 0.007), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.019, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.013, 0.003)]
(Worker_TP5_EP5 pid=754927) WARNING 09-20 18:33:04 [model_runner_v1.py:269] ITEM_TRACE steps=120 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:5'), 117, 731.387, 114.434), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:5'), 117, 9.143, 0.272), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 936, 6.989, 0.021), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 936, 2.877, 0.012), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 117, 0.787, 0.009), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.021, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.015, 0.003)]
(Worker_TP7_EP7 pid=755071) WARNING 09-20 18:33:04 [model_runner_v1.py:269] ITEM_TRACE steps=120 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:7'), 117, 657.446, 105.17), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:7'), 117, 8.637, 0.223), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 936, 7.105, 0.02), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 936, 2.743, 0.008), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 117, 0.796, 0.009), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.021, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.013, 0.003)]
(Worker_TP2_EP2 pid=754711) WARNING 09-20 18:33:04 [model_runner_v1.py:269] ITEM_TRACE steps=120 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:2'), 117, 647.43, 98.644), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:2'), 117, 8.308, 0.185), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 936, 7.052, 0.02), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 936, 2.731, 0.008), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 117, 0.801, 0.016), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.02, 0.005), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.013, 0.003)]
(Worker_TP4_EP4 pid=754855) WARNING 09-20 18:33:04 [model_runner_v1.py:269] ITEM_TRACE steps=120 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:4'), 117, 739.439, 99.459), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:4'), 117, 8.635, 0.156), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 936, 6.786, 0.019), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 936, 2.628, 0.013), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 117, 0.802, 0.009), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.019, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.013, 0.003)]
(Worker_TP3_EP3 pid=754783) WARNING 09-20 18:33:04 [model_runner_v1.py:269] ITEM_TRACE steps=120 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:3'), 117, 640.765, 97.453), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:3'), 117, 8.898, 0.238), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 936, 7.212, 0.023), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 936, 2.769, 0.008), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 117, 0.808, 0.01), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.022, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.014, 0.003)]
(Worker_TP7_EP7 pid=755071) WARNING 09-20 18:33:05 [model_runner_v1.py:269] ITEM_TRACE steps=128 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:7'), 125, 661.812, 105.17), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:7'), 125, 9.174, 0.223), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 1000, 7.572, 0.02), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 1000, 2.925, 0.008), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 125, 0.848, 0.009), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.021, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.013, 0.003)]
(Worker_TP2_EP2 pid=754711) WARNING 09-20 18:33:05 [model_runner_v1.py:269] ITEM_TRACE steps=128 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:2'), 125, 652.286, 98.644), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:2'), 125, 8.809, 0.185), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 1000, 7.523, 0.02), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 1000, 2.914, 0.008), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 125, 0.853, 0.016), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.02, 0.005), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.013, 0.003)]
(Worker_TP6_EP6 pid=754999) WARNING 09-20 18:33:05 [model_runner_v1.py:269] ITEM_TRACE steps=128 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:6'), 125, 732.342, 103.197), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:6'), 125, 9.206, 0.243), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 1000, 7.425, 0.039), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 1000, 2.919, 0.008), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 125, 0.823, 0.008), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.021, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.012, 0.003)]
(Worker_TP5_EP5 pid=754927) WARNING 09-20 18:33:05 [model_runner_v1.py:269] ITEM_TRACE steps=128 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:5'), 125, 741.974, 114.434), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:5'), 125, 9.668, 0.272), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 1000, 7.435, 0.021), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 1000, 3.067, 0.012), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 125, 0.837, 0.009), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.021, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.015, 0.003)]
(Worker_TP1_EP1 pid=754640) WARNING 09-20 18:33:05 [model_runner_v1.py:269] ITEM_TRACE steps=128 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:1'), 125, 1317.73, 135.524), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:1'), 125, 8.642, 0.213), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 1000, 6.701, 0.04), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 1000, 3.061, 0.05), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 125, 0.737, 0.017), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.018, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.013, 0.003)]
(Worker_TP0_EP0 pid=754594) WARNING 09-20 18:33:05 [model_runner_v1.py:269] ITEM_TRACE steps=128 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:0'), 125, 1380.073, 139.752), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:0'), 125, 7.76, 0.117), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 1000, 6.08, 0.011), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 1000, 2.845, 0.014), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 125, 0.727, 0.007), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.019, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.013, 0.003)]
(Worker_TP3_EP3 pid=754783) WARNING 09-20 18:33:05 [model_runner_v1.py:269] ITEM_TRACE steps=128 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:3'), 125, 641.597, 97.453), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:3'), 125, 9.455, 0.238), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 1000, 7.667, 0.023), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 1000, 2.949, 0.008), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 125, 0.862, 0.01), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.022, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.014, 0.003)]
(Worker_TP4_EP4 pid=754855) WARNING 09-20 18:33:05 [model_runner_v1.py:269] ITEM_TRACE steps=128 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:4'), 125, 740.223, 99.459), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:4'), 125, 9.181, 0.156), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 1000, 7.217, 0.019), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 1000, 2.801, 0.013), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 125, 0.855, 0.009), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.019, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.013, 0.003)]
(Worker_TP2_EP2 pid=754711) WARNING 09-20 18:33:05 [model_runner_v1.py:269] ITEM_TRACE steps=136 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:2'), 133, 657.395, 98.644), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:2'), 133, 9.307, 0.185), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 1064, 7.998, 0.02), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 1064, 3.098, 0.008), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 133, 0.906, 0.016), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.02, 0.005), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.013, 0.003)]
(Worker_TP7_EP7 pid=755071) WARNING 09-20 18:33:05 [model_runner_v1.py:269] ITEM_TRACE steps=136 rows=[(('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1008, 'npu:7'), 133, 664.578, 105.17), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 1009, 'npu:7'), 133, 9.708, 0.223), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 732, 'cpu'), 1064, 8.038, 0.02), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/context_parallel/dsa_cp.py', 733, 'cpu'), 1064, 3.104, 0.008), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 418, 'cpu'), 133, 0.902, 0.009), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 443, 'cpu'), 5, 0.021, 0.004), (('/vllm-workspace/vllm-ascend/vllm_ascend/attention/utils.py', 446, 'cpu'), 5, 0.013, 0.003)]
