Name,Input Shapes,Call Stack,Host Self Duration(us),Host Total Duration(us),Device Self Duration(us),Device Total Duration(us),Device Self Duration With AICore(us),Device Total Duration With AICore(us)
aclnnInplaceCopy,,,9.29,9.29,5.9405,5.9405,0,0
Event::record,,,76.14,87.83,0,0.02,0,0
record_event,,,11.69,11.69,0.02,0.02,0,0
aten::linear,,,4.49,57.74,0,11.52,0,0
aten::t,,,5.44,14.06,0,0,0,0
aten::transpose,,,2.77,8.62,0,0,0,0
aten::as_strided,,,5.85,5.85,0,0,0,0
aten::matmul,,,19.21,39.19,0,11.52,0,0
empty_tensor,,,10.6,10.6,0,0,0,0
aclnnMatmul,,,9.38,9.38,11.52,11.52,0,0
Event::record,,,70.45,81.88,0,0.02,0,0
record_event,,,11.43,11.43,0.02,0.02,0,0
vllm::maybe_all_gather_and_maybe_unpad,,,45.07,302.16,0,10.639999999999999,0,0
vllm::all_gather,,,128.11,257.09,0,10.639999999999999,0,0
aten::empty,,,3.67,16.9,0,0,0,0
empty_tensor,,,13.23,13.23,0,0,0,0
c10d::_allgather_base_,,,54.94,83.75,0,10.62,0,0
record_event,,,13.14,13.14,0.02,0.02,0,0
wait_event,,,3.54,3.54,0.02,0.02,0,0
HcclAllgatherBase,,,3.23,5.01,0,10.54,0,0
HcclAllGather,,,1.78,1.78,10.54,10.54,0,0
record_event,,,4.45,4.45,0.02,0.02,0,0
record_event,,,2.67,2.67,0.02,0.02,0,0
wait_event,,,3.23,3.23,0.02,0.02,0,0
destroy_event,,,1.94,1.94,0,0,0,0
aten::reshape,,,1.77,8.0,0,0,0,0
aten::view,,,6.23,6.23,0,0,0,0
aten::movedim,,,1.61,11.27,0,0,0,0
aten::movedim,,,2.58,9.66,0,0,0,0
aten::permute,,,2.86,7.08,0,0,0,0
aten::as_strided,,,4.22,4.22,0,0,0,0
aten::reshape,,,0.83,3.89,0,0,0,0
aten::view,,,3.06,3.06,0,0,0,0
vllm::maybe_all_gather_and_maybe_unpad,,,40.13,275.57,0,11.8,0,0
vllm::all_gather,,,113.79,235.44,0,11.8,0,0
aten::empty,,,2.99,15.97,0,0,0,0
empty_tensor,,,12.98,12.98,0,0,0,0
c10d::_allgather_base_,,,50.78,77.25,0,11.780000000000001,0,0
record_event,,,12.9,12.9,0.02,0.02,0,0
wait_event,,,2.95,2.95,6.44,6.44,0,0
HcclAllgatherBase,,,2.91,4.75,0,5.28,0,0
HcclAllGather,,,1.84,1.84,5.28,5.28,0,0
record_event,,,3.29,3.29,0.02,0.02,0,0
record_event,,,2.58,2.58,0.02,0.02,0,0
wait_event,,,3.28,3.28,0.02,0.02,0,0
destroy_event,,,2.12,2.12,0,0,0,0
aten::reshape,,,1.67,8.72,0,0,0,0
aten::view,,,7.05,7.05,0,0,0,0
aten::movedim,,,1.56,10.71,0,0,0,0
aten::movedim,,,2.36,9.15,0,0,0,0
aten::permute,,,2.86,6.79,0,0,0,0
aten::as_strided,,,3.93,3.93,0,0,0,0
aten::reshape,,,0.81,3.6,0,0,0,0
aten::view,,,2.79,2.79,0,0,0,0
_C_ascend::moe_gating_top_k_hash,,,42.28,81.27,0,10.72,0,0
aten::empty,,,3.55,17.41,0,0,0,0
empty_tensor,,,13.86,13.86,0,0,0,0
aten::empty,,,1.25,5.13,0,0,0,0
empty_tensor,,,3.88,3.88,0,0,0,0
aten::empty,,,1.02,4.73,0,0,0,0
empty_tensor,,,3.71,3.71,0,0,0,0
aclnnMoeGatingTopKHash,,,11.72,11.72,10.72,10.72,0,0
aten::to,,,1.81,49.07,0,0.9,0,0
aten::_to_copy,,,5.8,47.26,0,0.9,0,0
aten::empty_strided,,,8.34,13.19,0,0,0,0
empty_tensor,,,4.85,4.85,0,0,0,0
aten::copy_,,,17.79,28.27,0,0.9,0,0
aclnnInplaceCopy,,,10.48,10.48,0.9,0.9,0,0
aten::detach,,,4.34,4.34,0,0,0,0
aten::detach,,,1.16,1.16,0,0,0,0
Event::record,,,79.72,92.99,0,0.24,0,0
record_event,,,13.27,13.27,0.24,0.24,0,0
aten::index,,,32.25,56.01,0,18.56,0,0
empty_tensor,,,6.23,6.23,0,0,0,0
empty_tensor,,,7.58,7.58,0,0,0,0
aclnnIndex,,,9.95,9.95,18.56,18.56,0,0
aten::ne,,,11.92,25.03,0,1.84,0,0
empty_tensor,,,5.99,5.99,0,0,0,0
aclnnNeScalar,,,7.12,7.12,1.84,1.84,0,0
aten::mul,,,15.28,25.9,0,2.58,0,0
empty_tensor,,,5.1,5.1,0,0,0,0
aclnnMul,,,5.52,5.52,2.58,2.58,0,0
npu::npu_moe_init_routing_v2,,,24.09,48.9,0,27.2005,0,0
empty_tensor,,,8.37,8.37,0,0,0,0
empty_tensor,,,3.22,3.22,0,0,0,0
empty_tensor,,,3.08,3.08,0,0,0,0
empty_tensor,,,3.12,3.12,0,0,0,0
aclnnMoeInitRoutingV3,,,7.02,7.02,27.2005,27.2005,0,0
aten::to,,,1.55,1.55,0,0,0,0
_C_ascend::grouped_matmul_swiglu_quant_v2,,,180.32,229.73,0,122.7025,0,0
aten::empty,,,3.23,13.4,0,0,0,0
empty_tensor,,,10.17,10.17,0,0,0,0
aten::empty,,,1.38,5.04,0,0,0,0
empty_tensor,,,3.66,3.66,0,0,0,0
aten::empty,,,3.53,17.17,0,0,0,0
empty_tensor,,,13.64,13.64,0,0,0,0
aclnnGroupedMatmulSwigluQuantWeightNzV2,,,13.8,13.8,122.7025,122.7025,0,0
Event::record,,,77.11,90.4,0,0.02,0,0
record_event,,,13.29,13.29,0.02,0.02,0,0
npu::npu_grouped_matmul,,,39.48,66.32,0,72.6215,0,0
empty_tensor,,,15.2,15.2,0,0,0,0
npu::get_npu_format,,,1.82,1.82,0,0,0,0
aclnnGroupedMatmulWeightNz,,,9.82,9.82,72.6215,72.6215,0,0
Event::record,,,70.88,83.78,0,0.2,0,0
record_event,,,12.9,12.9,0.2,0.2,0,0
aten::abs,,,16.07,35.62,0,1.38,0,0
empty_tensor,,,10.64,10.64,0,0,0,0
aclnnAbs,,,8.91,8.91,1.38,1.38,0,0
npu::npu_moe_token_unpermute,,,69.41,86.45,0,12.4,0,0
empty_tensor,,,7.68,7.68,0,0,0,0
aclnnMoeTokenUnpermute,,,9.36,9.36,12.4,12.4,0,0
vllm::maybe_pad_and_reduce,,,37.39,281.9,0,12.540999999999999,0,0
vllm::reduce_scatter,,,115.7,244.51,0,12.540999999999999,0,0
aten::movedim,,,1.59,13.67,0,0,0,0
aten::movedim,,,2.68,12.08,0,0,0,0
aten::permute,,,3.4,9.4,0,0,0,0
aten::as_strided,,,6.0,6.0,0,0,0,0
aten::empty,,,2.9,13.12,0,0,0,0
empty_tensor,,,10.22,10.22,0,0,0,0
c10d::_reduce_scatter_base_,,,55.38,85.57,0,12.520999999999999,0,0
record_event,,,13.59,13.59,0.28,0.28,0,0
wait_event,,,5.21,5.21,0.02,0.02,0,0
HcclReduceScatterBase,,,2.87,5.29,0,12.181,0,0
HcclReduceScatter,,,2.42,2.42,12.181,12.181,0,0
record_event,,,3.59,3.59,0.02,0.02,0,0
record_event,,,2.51,2.51,0.02,0.02,0,0
wait_event,,,3.14,3.14,0.02,0.02,0,0
destroy_event,,,1.82,1.82,0,0,0,0
aten::movedim,,,1.48,11.49,0,0,0,0
aten::movedim,,,2.3,10.01,0,0,0,0
aten::permute,,,2.96,7.71,0,0,0,0
aten::as_strided,,,4.75,4.75,0,0,0,0
Event::wait,,,64.46,79.0,0,0,0,0
wait_event,,,14.54,14.54,0,0,0,0
npu::npu_dynamic_quant,,,29.06,55.96,0,3.86,0,0
empty_tensor,,,12.26,12.26,0,0,0,0
empty_tensor,,,3.99,3.99,0,0,0,0
aclnnDynamicQuantV2,,,10.65,10.65,3.86,3.86,0,0
Event::wait,,,57.93,69.26,0,0,0,0
wait_event,,,11.33,11.33,0,0,0,0
npu::npu_quant_matmul,,,34.53,66.67,0,22.221,0,0
empty_tensor,,,10.81,10.81,0,0,0,0
aten::empty,,,2.38,4.71,0,0,0,0
empty_tensor,,,2.33,2.33,0,0,0,0
aten::empty,,,4.94,6.73,0,0,0,0
empty_tensor,,,1.79,1.79,0,0,0,0
aclnnQuantMatmulWeightNz,,,9.89,9.89,22.221,22.221,0,0
Event::wait,,,57.46,69.1,0,0.02,0,0
wait_event,,,11.64,11.64,0.02,0.02,0,0
_C_ascend::npu_dequant_swiglu_quant,,,47.47,86.83,0,5.32,0,0
aten::empty,,,2.96,13.72,0,0,0,0
empty_tensor,,,10.76,10.76,0,0,0,0
aten::empty,,,1.25,4.63,0,0,0,0
empty_tensor,,,3.38,3.38,0,0,0,0
aten::empty,,,2.45,10.25,0,0,0,0
empty_tensor,,,7.8,7.8,0,0,0,0
aclnnDequantSwigluQuantV2,,,10.76,10.76,5.32,5.32,0,0
Event::wait,,,59.99,72.28,0,0.02,0,0
wait_event,,,12.29,12.29,0.02,0.02,0,0
npu::npu_quant_matmul,,,35.87,63.19,0,19.2205,0,0
empty_tensor,,,10.83,10.83,0,0,0,0
aten::empty,,,2.19,4.46,0,0,0,0
empty_tensor,,,2.27,2.27,0,0,0,0
aten::empty,,,1.05,2.61,0,0,0,0
empty_tensor,,,1.56,1.56,0,0,0,0
aclnnQuantMatmulWeightNz,,,9.42,9.42,19.2205,19.2205,0,0
Event::record,,,72.49,84.67,0,0.2205,0,0
record_event,,,12.18,12.18,0.2205,0.2205,0,0
Event::wait,,,45.35,55.49,0,0.02,0,0
wait_event,,,10.14,10.14,0.02,0.02,0,0
destroy_event,,,6.37,6.37,0,0,0,0
destroy_event,,,6.41,6.41,0,0,0,0
destroy_event,,,3.62,3.62,0,0,0,0
destroy_event,,,1.43,1.43,0,0,0,0
destroy_event,,,2.03,2.03,0,0,0,0
destroy_event,,,2.35,2.35,0,0,0,0
aten::add,,,23.04,42.21,0,7.74,0,0
empty_tensor,,,11.45,11.45,0,0,0,0
aclnnAdd,,,7.72,7.72,7.74,7.74,0,0
vllm::maybe_all_reduce_tensor_model_parallel,,,25.2,25.2,0,0,0,0
aten::unsqueeze,,,5.17,9.24,0,0,0,0
aten::as_strided,,,4.07,4.07,0,0,0,0
aten::unsqueeze,,,2.36,4.27,0,0,0,0
aten::as_strided,,,1.91,1.91,0,0,0,0
aten::unsqueeze,,,1.97,3.55,0,0,0,0
aten::as_strided,,,1.58,1.58,0,0,0,0
aten::unsqueeze,,,1.92,3.37,0,0,0,0
aten::as_strided,,,1.45,1.45,0,0,0,0
_C_ascend::npu_hc_post,,,41.55,75.86,0,7.4205,0,0
aten::empty,,,2.55,11.84,0,0,0,0
empty_tensor,,,9.29,9.29,0,0,0,0
aten::empty,,,2.4,12.4,0,0,0,0
empty_tensor,,,10.0,10.0,0,0,0,0
aclnnHcPost,,,10.07,10.07,7.4205,7.4205,0,0
aten::squeeze,,,4.73,7.33,0,0,0,0
aten::as_strided,,,2.6,2.6,0,0,0,0
_C_ascend::npu_hc_pre_v2,,,37.07,74.22,0,31.7005,0,0
aten::empty,,,2.05,8.76,0,0,0,0
empty_tensor,,,6.71,6.71,0,0,0,0
aten::empty,,,1.06,4.47,0,0,0,0
empty_tensor,,,3.41,3.41,0,0,0,0
aten::empty,,,1.05,3.88,0,0,0,0
empty_tensor,,,2.83,2.83,0,0,0,0
aten::empty,,,2.41,9.98,0,0,0,0
empty_tensor,,,7.57,7.57,0,0,0,0
aclnnHcPre,,,10.06,10.06,31.7005,31.7005,0,0
npu::npu_rms_norm,,,48.65,66.58,0,5.3,0,0
empty_tensor,,,5.68,5.68,0,0,0,0
empty_tensor,,,3.54,3.54,0,0,0,0
aclnnRmsNorm,,,8.71,8.71,5.3,5.3,0,0
aten::empty,,,6.17,13.46,0,0,0,0
empty_tensor,,,7.29,7.29,0,0,0,0
aten::alias,,,4.23,4.23,0,0,0,0
vllm::dsa_forward,,,2186.23,5024.42,0,625.2284999999999,0,0
aten::empty,,,3.36,13.43,0,0,0,0
empty_tensor,,,10.07,10.07,0,0,0,0
c10d::_allgather_base_,,,60.13,91.26,0,18.08,0,0
record_event,,,14.56,14.56,0.02,0.02,0,0
wait_event,,,4.35,4.35,7.6,7.6,0,0
HcclAllgatherBase,,,2.98,5.52,0,10.24,0,0
HcclAllGather,,,2.54,2.54,10.24,10.24,0,0
record_event,,,3.77,3.77,0.2,0.2,0,0
record_event,,,2.93,2.93,0.02,0.02,0,0
npu::npu_dynamic_quant,,,29.47,46.75,0,4.0205,0,0
empty_tensor,,,9.52,9.52,0,0,0,0
empty_tensor,,,4.4,4.4,0,0,0,0
aclnnDynamicQuantV2,,,3.36,3.36,4.0205,4.0205,0,0
npu::npu_quant_matmul,,,31.13,54.15,0,16.2,0,0
empty_tensor,,,6.78,6.78,0,0,0,0
aten::empty,,,2.11,4.03,0,0,0,0
empty_tensor,,,1.92,1.92,0,0,0,0
aten::empty,,,0.96,2.45,0,0,0,0
empty_tensor,,,1.49,1.49,0,0,0,0
aclnnQuantMatmulWeightNz,,,9.76,9.76,16.2,16.2,0,0
_C_ascend::npu_rms_norm_dynamic_quant,,,45.45,100.69,0,7.2,0,0
aten::empty_like,,,5.0,15.84,0,0,0,0
aten::empty_strided,,,7.47,10.84,0,0,0,0
empty_tensor,,,3.37,3.37,0,0,0,0
aten::empty,,,1.25,5.04,0,0,0,0
empty_tensor,,,3.79,3.79,0,0,0,0
aten::empty,,,0.99,4.04,0,0,0,0
empty_tensor,,,3.05,3.05,0,0,0,0
aten::empty_like,,,2.0,10.36,0,0,0,0
aten::empty_strided,,,3.64,8.36,0,0,0,0
empty_tensor,,,4.72,4.72,0,0,0,0
aten::empty,,,1.86,9.64,0,0,0,0
empty_tensor,,,7.78,7.78,0,0,0,0
aclnnRmsNormDynamicQuant,,,10.32,10.32,7.2,7.2,0,0
npu::npu_quant_matmul,,,30.08,52.21,0,33.281,0,0
empty_tensor,,,7.2,7.2,0,0,0,0
aten::empty,,,1.5,3.53,0,0,0,0
empty_tensor,,,2.03,2.03,0,0,0,0
aten::empty,,,1.05,2.9,0,0,0,0
empty_tensor,,,1.85,1.85,0,0,0,0
aclnnQuantMatmulWeightNz,,,8.5,8.5,33.281,33.281,0,0
aten::unflatten,,,5.29,10.72,0,0,0,0
aten::view,,,5.43,5.43,0,0,0,0
aten::view,,,2.97,2.97,0,0,0,0
aten::empty_like,,,4.37,14.45,0,0,0,0
aten::empty_strided,,,6.8,10.08,0,0,0,0
empty_tensor,,,3.28,3.28,0,0,0,0
triton_rms_kernel,,,15.58,15.58,13.5605,13.5605,0,0
aten::view,,,7.58,7.58,0,0,0,0
aten::unsqueeze,,,3.0,7.25,0,0,0,0
aten::as_strided,,,4.25,4.25,0,0,0,0
_C_ascend::inplace_partial_rotary_mul,,,41.75,70.61,0,5.1,0,0
aten::empty,,,3.65,18.03,0,0,0,0
empty_tensor,,,14.38,14.38,0,0,0,0
aclnnInplacePartialRotaryMul,,,10.83,10.83,5.1,5.1,0,0
wait_event,,,6.43,6.43,0.02,0.02,0,0
aten::slice,,,4.1,8.11,0,0,0,0
aten::as_strided,,,4.01,4.01,0,0,0,0
npu::npu_dynamic_quant,,,28.58,52.6,0,7.04,0,0
empty_tensor,,,9.74,9.74,0,0,0,0
empty_tensor,,,4.36,4.36,0,0,0,0
aclnnDynamicQuantV2,,,9.92,9.92,7.04,7.04,0,0
npu::npu_quant_matmul,,,29.34,52.86,0,14.6,0,0
empty_tensor,,,7.74,7.74,0,0,0,0
aten::empty,,,2.18,4.25,0,0,0,0
empty_tensor,,,2.07,2.07,0,0,0,0
aten::empty,,,0.99,2.66,0,0,0,0
empty_tensor,,,1.67,1.67,0,0,0,0
aclnnQuantMatmulWeightNz,,,8.87,8.87,14.6,14.6,0,0
npu::npu_rms_norm,,,53.69,72.13,0,9.64,0,0
empty_tensor,,,6.6,6.6,0,0,0,0
empty_tensor,,,3.13,3.13,0,0,0,0
aclnnRmsNorm,,,8.71,8.71,9.64,9.64,0,0
aten::view,,,5.38,5.38,0,0,0,0
aten::unsqueeze,,,2.8,6.78,0,0,0,0
aten::as_strided,,,3.98,3.98,0,0,0,0
aten::slice,,,3.04,5.53,0,0,0,0
aten::as_strided,,,2.49,2.49,0,0,0,0
aten::slice,,,1.27,3.08,0,0,0,0
aten::as_strided,,,1.81,1.81,0,0,0,0
_C_ascend::inplace_partial_rotary_mul,,,37.9,62.59,0,9.22,0,0
aten::empty,,,3.22,13.94,0,0,0,0
empty_tensor,,,10.72,10.72,0,0,0,0
aclnnInplacePartialRotaryMul,,,10.75,10.75,9.22,9.22,0,0
_C_ascend::npu_scatter_nd_update_sk,,,31.9,52.74,0,26.06,0,0
aten::empty,,,2.35,11.53,0,0,0,0
empty_tensor,,,9.18,9.18,0,0,0,0
aclnnScatterNdUpdateSk,,,9.31,9.31,26.06,26.06,0,0
aten::squeeze,,,8.76,14.4,0,0,0,0
aten::as_strided,,,5.64,5.64,0,0,0,0
aten::view,,,4.27,4.27,0,0,0,0
aten::view,,,2.24,2.24,0,0,0,0
_C_ascend::compressor,,,55.86,89.1,0,54.241,0,0
aten::empty,,,2.61,11.44,0,0,0,0
empty_tensor,,,8.83,8.83,0,0,0,0
aten::empty,,,2.24,11.03,0,0,0,0
empty_tensor,,,8.79,8.79,0,0,0,0
aclnnCompressor,,,10.77,10.77,54.241,54.241,0,0
aten::reshape,,,1.57,7.2,0,0,0,0
aten::view,,,5.63,5.63,0,0,0,0
aten::linear,,,3.81,50.39,0,6.62,0,0
aten::t,,,4.9,11.56,0,0,0,0
aten::transpose,,,2.86,6.66,0,0,0,0
aten::as_strided,,,3.8,3.8,0,0,0,0
aten::matmul,,,18.71,35.02,0,6.62,0,0
empty_tensor,,,6.97,6.97,0,0,0,0
aclnnMatmul,,,9.34,9.34,6.62,6.62,0,0
aten::mul,,,14.94,30.54,0,1.14,0,0
empty_tensor,,,5.35,5.35,0,0,0,0
aten::item,,,1.81,3.47,0,0,0,0
aten::_local_scalar_dense,,,1.66,1.66,0,0,0,0
aclnnMuls,,,6.78,6.78,1.14,1.14,0,0
aten::alias,,,2.45,2.45,0,0,0,0
aten::reshape,,,1.12,5.2,0,0,0,0
aten::view,,,4.08,4.08,0,0,0,0
npu::npu_dynamic_quant,,,23.93,42.59,0,2.36,0,0
empty_tensor,,,6.53,6.53,0,0,0,0
empty_tensor,,,3.89,3.89,0,0,0,0
aclnnDynamicQuantV2,,,8.24,8.24,2.36,2.36,0,0
aten::unsqueeze,,,3.07,7.22,0,0,0,0
aten::as_strided,,,4.15,4.15,0,0,0,0
_C_ascend::npu_scatter_nd_update_sk,,,37.44,58.12,0,18.8,0,0
aten::empty,,,2.87,11.03,0,0,0,0
empty_tensor,,,8.16,8.16,0,0,0,0
aclnnScatterNdUpdateSk,,,9.65,9.65,18.8,18.8,0,0
aten::to,,,1.91,40.47,0,0.92,0,0
aten::_to_copy,,,5.35,38.56,0,0.92,0,0
aten::empty_strided,,,9.01,12.29,0,0,0,0
empty_tensor,,,3.28,3.28,0,0,0,0
aten::copy_,,,13.2,20.92,0,0.92,0,0
aclnnInplaceCopy,,,7.72,7.72,0.92,0.92,0,0
aten::unsqueeze,,,2.74,6.31,0,0,0,0
aten::as_strided,,,3.57,3.57,0,0,0,0
_C_ascend::npu_scatter_nd_update_sk,,,31.13,51.38,0,19.94,0,0
aten::empty,,,2.55,11.09,0,0,0,0
empty_tensor,,,8.54,8.54,0,0,0,0
aclnnScatterNdUpdateSk,,,9.16,9.16,19.94,19.94,0,0
npu::npu_quant_matmul,,,29.83,52.04,0,15.2805,0,0
empty_tensor,,,7.21,7.21,0,0,0,0
aten::empty,,,1.76,3.78,0,0,0,0
empty_tensor,,,2.02,2.02,0,0,0,0
aten::empty,,,0.9,2.32,0,0,0,0
empty_tensor,,,1.42,1.42,0,0,0,0
aclnnQuantMatmulWeightNz,,,8.9,8.9,15.2805,15.2805,0,0
aten::view,,,4.97,4.97,0,0,0,0
aten::unsqueeze,,,2.68,6.4,0,0,0,0
aten::as_strided,,,3.72,3.72,0,0,0,0
_C_ascend::inplace_partial_rotary_mul,,,38.9,60.47,0,5.5,0,0
aten::empty,,,2.7,11.95,0,0,0,0
empty_tensor,,,9.25,9.25,0,0,0,0
aclnnInplacePartialRotaryMul,,,9.62,9.62,5.5,5.5,0,0
aten::reshape,,,1.65,6.64,0,0,0,0
aten::view,,,4.99,4.99,0,0,0,0
aten::linear,,,3.66,45.63,0,6.46,0,0
aten::t,,,5.13,11.47,0,0,0,0
aten::transpose,,,2.73,6.34,0,0,0,0
aten::as_strided,,,3.61,3.61,0,0,0,0
aten::matmul,,,16.64,30.5,0,6.46,0,0
empty_tensor,,,6.15,6.15,0,0,0,0
aclnnMatmul,,,7.71,7.71,6.46,6.46,0,0
aten::mul,,,14.38,29.44,0,5.4,0,0
empty_tensor,,,5.28,5.28,0,0,0,0
aten::item,,,1.47,2.89,0,0,0,0
aten::_local_scalar_dense,,,1.42,1.42,0,0,0,0
aclnnMuls,,,6.89,6.89,5.4,5.4,0,0
aten::alias,,,2.6,2.6,0,0,0,0
aten::reshape,,,1.52,5.44,0,0,0,0
aten::view,,,3.92,3.92,0,0,0,0
vllm::unquantized_gemm,,,17.0,65.22,0,10.18,0,0
aten::linear,,,3.76,48.22,0,10.18,0,0
aten::t,,,4.67,12.01,0,0,0,0
aten::transpose,,,2.74,7.34,0,0,0,0
aten::as_strided,,,4.6,4.6,0,0,0,0
aten::matmul,,,15.51,32.45,0,10.18,0,0
empty_tensor,,,7.28,7.28,0,0,0,0
aclnnMatmul,,,9.66,9.66,10.18,10.18,0,0
aten::mul,,,15.59,32.47,0,0.9,0,0
empty_tensor,,,6.19,6.19,0,0,0,0
aten::item,,,1.4,2.6,0,0,0,0
aten::_local_scalar_dense,,,1.2,1.2,0,0,0,0
aclnnMuls,,,8.09,8.09,0.9,0.9,0,0
npu::npu_dynamic_quant,,,25.25,43.86,0,6.72,0,0
empty_tensor,,,6.42,6.42,0,0,0,0
empty_tensor,,,4.12,4.12,0,0,0,0
aclnnDynamicQuantV2,,,8.07,8.07,6.72,6.72,0,0
aten::to,,,1.65,35.94,0,1.02,0,0
aten::_to_copy,,,5.18,34.29,0,1.02,0,0
aten::empty_strided,,,6.66,9.76,0,0,0,0
empty_tensor,,,3.1,3.1,0,0,0,0
aten::copy_,,,11.98,19.35,0,1.02,0,0
aclnnInplaceCopy,,,7.37,7.37,1.02,1.02,0,0
aten::to,,,1.19,29.1,0,1.08,0,0
aten::_to_copy,,,3.3,27.91,0,1.08,0,0
aten::empty_strided,,,5.61,8.75,0,0,0,0
empty_tensor,,,3.14,3.14,0,0,0,0
aten::copy_,,,9.48,15.86,0,1.08,0,0
aclnnInplaceCopy,,,6.38,6.38,1.08,1.08,0,0
aten::squeeze,,,7.08,11.92,0,0,0,0
aten::as_strided,,,4.84,4.84,0,0,0,0
aten::to,,,1.05,1.05,0,0,0,0
aten::slice,,,6.21,8.89,0,0,0,0
aten::as_strided,,,2.68,2.68,0,0,0,0
_C_ascend::npu_vllm_quant_lightning_indexer,,,52.74,86.95,0,83.2815,0,0
aten::empty,,,2.56,9.58,0,0,0,0
empty_tensor,,,7.02,7.02,0,0,0,0
aten::empty,,,1.02,2.89,0,0,0,0
empty_tensor,,,1.87,1.87,0,0,0,0
aten::empty,,,2.04,11.21,0,0,0,0
empty_tensor,,,9.17,9.17,0,0,0,0
aclnnVllmQuantLightningIndexer,,,10.53,10.53,83.2815,83.2815,0,0
aten::squeeze,,,7.16,12.58,0,0,0,0
aten::as_strided,,,5.42,5.42,0,0,0,0
aten::view,,,4.44,4.44,0,0,0,0
aten::view,,,2.28,2.28,0,0,0,0
_C_ascend::compressor,,,48.6,81.74,0,57.041,0,0
aten::empty,,,2.29,11.24,0,0,0,0
empty_tensor,,,8.95,8.95,0,0,0,0
aten::empty,,,1.93,10.95,0,0,0,0
empty_tensor,,,9.02,9.02,0,0,0,0
aclnnCompressor,,,10.95,10.95,57.041,57.041,0,0
_C_ascend::npu_scatter_nd_update_sk,,,32.48,54.47,0,18.6205,0,0
aten::empty,,,2.36,11.94,0,0,0,0
empty_tensor,,,9.58,9.58,0,0,0,0
aclnnScatterNdUpdateSk,,,10.05,10.05,18.6205,18.6205,0,0
_C_ascend::npu_sparse_attn_sharedkv,,,44.05,79.02,0,42.7405,0,0
aten::empty,,,2.07,11.06,0,0,0,0
empty_tensor,,,8.99,8.99,0,0,0,0
aten::empty,,,1.1,3.06,0,0,0,0
empty_tensor,,,1.96,1.96,0,0,0,0
aten::empty,,,2.06,10.51,0,0,0,0
empty_tensor,,,8.45,8.45,0,0,0,0
aclnnSparseAttnSharedkv,,,10.34,10.34,42.7405,42.7405,0,0
destroy_event,,,2.84,2.84,0,0,0,0
aten::unsqueeze,,,3.94,8.45,0,0,0,0
aten::as_strided,,,4.51,4.51,0,0,0,0
aten::neg,,,14.17,29.59,0,1.08,0,0
empty_tensor,,,6.91,6.91,0,0,0,0
aclnnNeg,,,8.51,8.51,1.08,1.08,0,0
_C_ascend::inplace_partial_rotary_mul,,,36.97,59.14,0,5.22,0,0
aten::empty,,,2.65,12.92,0,0,0,0
empty_tensor,,,10.27,10.27,0,0,0,0
aclnnInplacePartialRotaryMul,,,9.25,9.25,5.22,5.22,0,0
aten::view,,,5.91,5.91,0,0,0,0
aten::permute,,,3.19,7.97,0,0,0,0
aten::as_strided,,,4.78,4.78,0,0,0,0
aten::contiguous,,,2.5,41.34,0,11.84,0,0
aten::clone,,,4.63,38.84,0,11.84,0,0
empty_tensor,,,6.52,6.52,0,0,0,0
aten::copy_,,,19.36,27.69,0,11.84,0,0
aclnnInplaceCopy,,,8.33,8.33,11.84,11.84,0,0
aten::view,,,3.45,3.45,0,0,0,0
aten::empty_like,,,4.61,14.4,0,0,0,0
aten::empty_strided,,,7.1,9.79,0,0,0,0
empty_tensor,,,2.69,2.69,0,0,0,0
c10d::alltoall_base_,,,59.2,83.08,0,18.6405,0,0
record_event,,,10.89,10.89,0.02,0.02,0,0
wait_event,,,3.03,3.03,5.4605,5.4605,0,0
HcclAlltoAll,,,2.2,4.22,0,13.12,0,0
HcclAlltoAll,,,2.02,2.02,13.12,13.12,0,0
record_event,,,3.4,3.4,0.02,0.02,0,0
record_event,,,2.34,2.34,0.02,0.02,0,0
wait_event,,,3.25,3.25,0.0,0.0,0,0
destroy_event,,,1.67,1.67,0,0,0,0
aten::view,,,5.21,5.21,0,0,0,0
npu::npu_transpose_batchmatmul,,,30.13,50.27,0,34.2005,0,0
empty_tensor,,,10.63,10.63,0,0,0,0
aclnnTransposeBatchMatMul,,,9.51,9.51,34.2005,34.2005,0,0
aten::reshape,,,1.51,6.36,0,0,0,0
aten::view,,,4.85,4.85,0,0,0,0
vllm::matmul_and_reduce,,,145.23,458.17,0,31.260499999999997,0,0
vllm::unquantized_gemm,,,16.32,75.63,0,17.0205,0,0
aten::linear,,,4.23,59.31,0,17.0205,0,0
aten::t,,,5.58,14.66,0,0,0,0
aten::transpose,,,3.16,9.08,0,0,0,0
aten::as_strided,,,5.92,5.92,0,0,0,0
aten::matmul,,,19.04,40.42,0,17.0205,0,0
empty_tensor,,,10.57,10.57,0,0,0,0
aclnnMatmul,,,10.81,10.81,17.0205,17.0205,0,0
vllm::reduce_scatter,,,117.22,237.31,0,14.239999999999998,0,0
aten::movedim,,,1.51,10.57,0,0,0,0
aten::movedim,,,2.56,9.06,0,0,0,0
aten::permute,,,2.76,6.5,0,0,0,0
aten::as_strided,,,3.74,3.74,0,0,0,0
aten::empty,,,2.82,12.69,0,0,0,0
empty_tensor,,,9.87,9.87,0,0,0,0
c10d::_reduce_scatter_base_,,,54.38,80.7,0,14.219999999999999,0,0
record_event,,,12.65,12.65,0.02,0.02,0,0
